PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CACLIN,E
LRIP9B,AF36ALLX-4A1G1600,AF36 Build PMC Sect1600,,W,HHX,LAF36ALLX,HHX,4A1G,201107,0.00,210.50,203.47,210.50,0.00,6828.30,5278.03,0.00,26378.73,18724.75,26053.77,0004,,L
LRIP9B,AF36ALLX-4A1G1600,AF36 Build PMC Sect1600,,W,HHX,LAF36ALLX,HHX,4A1G,201108,0.00,697.20,590.11,697.20,0.00,19804.23,19391.52,0.00,76506.61,68794.88,86275.71,0004,,L
LRIP9B,AF36ALLX-4A1G1600,AF36 Build PMC Sect1600,,W,HHX,LAF36ALLX,HHX,4A1G,201109,492.70,556.30,508.77,556.30,16535.01,17074.34,16559.99,63877.16,65960.65,58749.52,68839.90,0004,,L
LRIP9B,AF36ALLX-4A1G1600,AF36 Build PMC Sect1600,,W,HHX,LAF36ALLX,HHX,4A1G,201110,656.90,222.50,101.84,282.00,22045.56,3417.73,7010.00,85165.23,13203.20,24869.23,32854.28,0004,,L
LRIP9B,AF36ALLX-4A1G1600,AF36 Build PMC Sect1600,,W,HHX,LAF36ALLX,HHX,4A1G,201111,615.90,236.40,223.75,266.00,20669.60,7508.98,7209.19,79849.69,29008.29,25575.89,30990.20,0004,,L
LRIP9B,AF36ALLX-4A1G1600,AF36 Build PMC Sect1600,,W,HHX,LAF36ALLX,HHX,4A1G,201112,369.50,268.50,171.65,587.10,12400.42,5760.71,9334.06,47904.63,22254.46,33114.24,68399.81,0004,,L
LRIP9B,AF36ALLX-4A1G1600,AF36 Build PMC Sect1600,,W,HHX,LAF36ALLX,HHX,4A1G,201201,0.00,448.50,261.32,379.50,0.00,8770.03,15038.87,0.00,33879.92,55017.95,46733.84,0004,,L
LRIP9B,AF36ALLX-4A1G1600,AF36 Build PMC Sect1600,,W,HHX,LAF36ALLX,HHX,4A1G,201202,0.00,60.20,-11.32,0.00,0.00,-379.75,2455.02,0.00,-1467.02,8981.40,0.00,0004,,L
LRIP9B,AF36ALLX-4A1G1600,AF36 Build PMC Sect1600,,W,HHX,LAF36ALLX,HHX,4A1G,201203,0.00,0.00,11.32,0.00,0.00,379.75,0.00,0.00,1467.02,0.00,0.00,0004,,L
LRIP9B,AF36ALLX-4A1G1700,AF36 Build PMC Sect1700,,W,HHX,LAF36ALLX,HHX,4A1G,201103,0.00,44.70,0.00,0.00,0.00,0.00,1366.90,0.00,0.00,4849.32,0.00,0004,,L
LRIP9B,AF36ALLX-4A1G1700,AF36 Build PMC Sect1700,,W,HHX,LAF36ALLX,HHX,4A1G,201105,0.00,795.90,684.87,795.90,0.00,22984.14,22055.92,0.00,88791.07,78247.31,100409.78,0004,,L
LRIP9B,AF36ALLX-4A1G1700,AF36 Build PMC Sect1700,,W,HHX,LAF36ALLX,HHX,4A1G,201106,878.80,1274.90,974.67,1275.00,29492.53,32709.96,36892.50,113933.93,126363.34,130882.73,157807.87,0004,,L
LRIP9B,AF36ALLX-4A1G1700,AF36 Build PMC Sect1700,,W,HHX,LAF36ALLX,HHX,4A1G,201107,732.30,688.80,711.11,688.80,24575.99,23864.96,19423.45,94940.62,92193.84,68908.15,85243.69,0004,,L
LRIP9B,AF36ALLX-4A1G1700,AF36 Build PMC Sect1700,,W,HHX,LAF36ALLX,HHX,4A1G,201108,781.10,263.80,159.12,263.80,26213.72,5340.03,7117.28,101267.40,20629.31,25249.82,32644.19,0004,,L
LRIP9B,AF36ALLX-4A1G1700,AF36 Build PMC Sect1700,,W,HHX,LAF36ALLX,HHX,4A1G,201109,341.80,201.20,188.65,201.20,11470.81,6330.96,6025.18,44313.40,24457.42,21375.40,24897.69,0004,,L
LRIP9B,AF36ALLX-4A1G1700,AF36 Build PMC Sect1700,,W,HHX,LAF36ALLX,HHX,4A1G,201110,0.00,33.40,0.00,94.60,0.00,0.00,1032.86,0.00,0.00,3664.26,11021.33,0004,,L
LRIP9B,AF36ALLX-4A1G1700,AF36 Build PMC Sect1700,,W,HHX,LAF36ALLX,HHX,4A1G,201111,0.00,0.00,0.00,61.20,0.00,0.00,0.00,0.00,0.00,0.00,7130.08,0004,,L
LRIP9B,AF36ALLX-4A1G1700,AF36 Build PMC Sect1700,,W,HHX,LAF36ALLX,HHX,4A1G,201112,0.00,4.40,15.58,61.20,0.00,522.99,131.24,0.00,2020.40,465.60,7130.08,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201112,0.00,11.26,0.00,0.00,0.00,0.00,474.67,0.00,0.00,1254.36,0.00,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201201,20.00,0.00,0.00,20.00,1146.80,0.00,0.00,3231.33,0.00,0.00,3231.33,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201202,20.00,42.00,48.98,32.00,1146.80,2808.51,2214.90,3231.33,7913.54,6174.18,5144.10,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201203,0.00,28.40,13.27,30.00,0.00,761.02,1467.17,0.00,2144.31,4089.84,4730.78,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201204,30.00,0.00,0.00,32.00,1720.20,0.00,0.00,4847.00,0.00,0.00,5046.17,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201205,32.00,0.00,0.00,20.00,1834.88,0.00,0.00,5170.13,0.00,0.00,3153.85,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201206,24.00,0.00,0.00,20.00,1376.16,0.00,0.00,3877.60,0.00,0.00,3153.85,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201207,27.00,0.00,0.00,9.00,1548.18,0.00,0.00,4362.30,0.00,0.00,1419.23,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201210,1.00,0.00,0.00,1.00,57.34,0.00,0.00,161.57,0.00,0.00,157.69,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201211,1.00,0.00,0.00,1.00,57.34,0.00,0.00,161.57,0.00,0.00,157.69,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201212,1.00,0.00,0.00,1.00,57.34,0.00,0.00,161.57,0.00,0.00,157.69,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201301,2.00,0.00,0.00,2.00,119.10,0.00,0.00,343.65,0.00,0.00,330.10,0004,,L
LRIP9B,AF36811H,AF36 Weight & Balances Test,,W,HBX,LAF36811H,HBX,811H,201304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201101,5.00,0.00,0.00,0.00,268.25,0.00,0.00,731.38,0.00,0.00,0.00,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201102,15.00,36.00,46.80,15.00,804.75,2474.62,1641.76,2194.13,6563.89,4338.51,2194.13,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201103,10.00,2.00,0.20,5.00,536.50,10.88,124.08,1462.75,29.66,327.89,731.38,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201104,5.00,37.50,25.40,20.00,268.25,1362.54,1675.71,731.38,3714.92,4428.22,2899.46,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201105,10.00,5.50,0.00,5.00,536.50,0.00,311.44,1462.75,0.00,823.01,724.86,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201106,5.00,5.50,0.00,5.00,268.25,0.00,311.46,731.38,0.00,823.06,712.30,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201107,8.00,4.00,0.00,5.00,429.20,0.00,214.12,1170.20,0.00,565.83,712.30,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201108,0.00,8.60,5.32,5.00,0.00,285.40,477.40,0.00,778.12,1261.57,712.25,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201109,0.00,0.00,0.28,9.00,0.00,15.06,0.00,0.00,41.07,0.00,1282.05,0004,,L
LRIP9B,AF36ALLX-813H0030,AF36 Static Proof Tests,,W,HDX,LAF36ALLX,HDX,813H,201110,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,1266.42,0004,,L
LRIP9B,AF36815H,AF36 Section 1400 Support,,W,HEX,LAF36815H,HEX,815H,201112,27.30,0.00,0.00,0.00,1464.65,0.00,0.00,3993.31,0.00,0.00,0.00,0004,,L
LRIP9B,AF36815H,AF36 Section 1400 Support,,W,HEX,LAF36815H,HEX,815H,201201,33.60,0.00,0.00,0.00,1926.62,0.00,0.00,5428.64,0.00,0.00,0.00,0004,,L
LRIP9B,AF36815H,AF36 Section 1400 Support,,W,HEX,LAF36815H,HEX,815H,201202,33.60,6.10,0.00,0.00,1926.62,0.00,344.52,5428.64,0.00,960.37,0.00,0004,,L
LRIP9B,AF36815H,AF36 Section 1400 Support,,W,HEX,LAF36815H,HEX,815H,201203,18.90,4.50,61.24,26.00,1083.73,3410.54,252.99,3053.61,9476.24,705.23,4100.01,0004,,L
LRIP9B,AF36815H,AF36 Section 1400 Support,,W,HEX,LAF36815H,HEX,815H,201204,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,5046.17,0004,,L
LRIP9B,AF36815H,AF36 Section 1400 Support,,W,HEX,LAF36815H,HEX,815H,201205,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,5046.17,0004,,L
LRIP9B,AF36815H,AF36 Section 1400 Support,,W,HEX,LAF36815H,HEX,815H,201206,0.00,0.00,0.00,17.30,0.00,0.00,0.00,0.00,0.00,0.00,2728.08,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201204,17.01,0.00,0.00,53.00,975.35,0.00,0.00,2748.25,0.00,0.00,8357.71,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201205,17.01,0.00,0.00,60.00,975.35,0.00,0.00,2748.25,0.00,0.00,9461.56,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201206,19.88,0.00,0.00,0.00,1139.92,0.00,0.00,3211.95,0.00,0.00,0.00,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201207,16.06,0.00,0.00,0.00,920.88,0.00,0.00,2594.76,0.00,0.00,0.00,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201208,17.01,0.00,0.00,0.00,975.35,0.00,0.00,2748.25,0.00,0.00,0.00,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201209,19.88,0.00,0.00,0.00,1139.92,0.00,0.00,3211.95,0.00,0.00,0.00,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201210,17.01,0.00,0.00,50.00,975.35,0.00,0.00,2748.25,0.00,0.00,7884.64,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201211,16.06,0.00,0.00,16.06,920.88,0.00,0.00,2594.76,0.00,0.00,2532.54,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201212,17.01,0.00,0.00,17.01,975.35,0.00,0.00,2748.25,0.00,0.00,2682.35,0004,,L
LRIP9B,AF36819H,AF36 AV Flight Test Support,,W,HJX,LAF36819H,HJX,819H,201301,16.06,0.00,0.00,16.06,956.37,0.00,0.00,2759.52,0.00,0.00,2650.72,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201112,0.00,1.03,0.00,0.00,0.00,0.00,25.40,0.00,0.00,90.11,0.00,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201203,0.00,0.60,0.00,0.00,0.00,0.00,40.74,0.00,0.00,113.57,0.00,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201204,27.56,0.00,0.00,27.56,1580.28,0.00,0.00,4452.75,0.00,0.00,4345.98,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201205,27.56,0.00,0.00,27.56,1580.28,0.00,0.00,4452.75,0.00,0.00,4345.98,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201206,33.07,0.00,0.00,33.07,1896.33,0.00,0.00,5343.29,0.00,0.00,5215.17,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201207,26.18,0.00,0.00,26.18,1501.26,0.00,0.00,4230.10,0.00,0.00,4128.67,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201208,27.56,0.00,0.00,27.56,1580.28,0.00,0.00,4452.75,0.00,0.00,4345.98,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201209,33.07,0.00,0.00,33.07,1896.33,0.00,0.00,5343.29,0.00,0.00,5215.17,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201210,27.56,0.00,0.00,27.56,1580.28,0.00,0.00,4452.75,0.00,0.00,4345.98,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201211,26.18,0.00,0.00,26.18,1501.26,0.00,0.00,4230.10,0.00,0.00,4128.67,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201212,27.56,0.00,0.00,27.56,1580.28,0.00,0.00,4452.75,0.00,0.00,4345.98,0004,,L
LRIP9B,AF36818H,AF36 AV IPT Sect 1100 Support,,W,HEX,LAF36818H,HEX,818H,201301,31.69,0.00,0.00,31.69,1887.36,0.00,0.00,5445.78,0.00,0.00,5231.09,0004,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201103,0.00,0.00,19.31,0.00,0.00,647.96,0.00,0.00,2503.17,0.00,0.00,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201104,26.40,14.23,0.00,26.40,885.98,0.00,580.65,3422.69,0.00,2059.96,3330.59,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201105,103.74,33.13,19.31,100.38,3481.51,647.96,1283.50,13449.60,2503.17,4553.45,12663.82,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201106,133.38,74.90,3.77,132.39,4476.23,126.55,2701.04,17292.34,488.90,9582.42,16386.03,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201107,148.20,11.70,10.86,147.21,4973.59,364.48,358.46,19213.71,1408.03,1271.70,18220.31,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201108,177.84,46.70,43.59,176.85,5968.31,1462.97,1585.28,23056.45,5651.68,5624.06,21884.48,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201109,207.48,40.33,109.06,336.64,6963.03,3659.96,1435.67,26899.19,14138.97,5093.30,41657.85,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201110,192.66,23.60,5.13,191.66,6465.67,172.11,776.28,24977.82,664.90,2753.99,22329.26,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201111,177.84,40.02,15.99,247.84,5968.31,536.59,1422.82,23056.45,2072.93,5047.71,28874.48,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201112,148.20,130.72,680.29,113.89,4973.59,22830.48,4684.23,19213.71,88197.47,16618.14,13268.70,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201201,103.74,63.90,90.81,63.90,3430.68,3047.44,2289.70,12775.15,11772.70,8376.60,7869.02,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201202,88.92,111.90,208.61,678.95,2940.58,7001.01,3667.44,10950.13,27045.92,13416.90,83609.85,0005,,L
LRIP9B,AF37ALLX-3A4A0030,AF37 Assy & Test of Electrical Comp,,W,HEX,LAF37ALLX,HEX,3A4A,201203,0.00,3.30,49.17,359.32,0.00,1650.27,112.18,0.00,6375.25,410.40,42866.84,0005,,L
LRIP9B,AF37ALLX-3M1G1800,AF37 Moss Point Prod Sec1800,,W,HHX,LAF37ALLX,HHX,3M1G,201107,616.00,87.80,70.82,87.80,14611.52,1679.75,2050.89,56446.43,6489.13,7275.90,7754.63,0005,,L
LRIP9B,AF37ALLX-3M1G1800,AF37 Moss Point Prod Sec1800,,W,HHX,LAF37ALLX,HHX,3M1G,201108,758.20,694.80,651.60,694.80,17984.50,15455.88,16369.40,69476.76,59708.33,58073.37,61279.38,0005,,L
LRIP9B,AF37ALLX-3M1G1800,AF37 Moss Point Prod Sec1800,,W,HHX,LAF37ALLX,HHX,3M1G,201109,142.20,925.30,788.83,812.80,3372.98,18711.08,21957.84,13030.33,72283.62,77899.36,71686.64,0005,,L
LRIP9B,AF37ALLX-3M1G1800,AF37 Moss Point Prod Sec1800,,W,HHX,LAF37ALLX,HHX,3M1G,201110,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,1245.54,0005,,L
LRIP9B,AF37ALLX-3M1G1800,AF37 Moss Point Prod Sec1800,,W,HHX,LAF37ALLX,HHX,3M1G,201111,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,1245.54,0005,,L
LRIP9B,AF37ALLX-3M1G1800,AF37 Moss Point Prod Sec1800,,W,HHX,LAF37ALLX,HHX,3M1G,201112,0.00,11.20,0.00,1.40,0.00,0.00,292.47,0.00,0.00,1037.59,116.25,0005,,L
LRIP9B,AF37ALLX-3M1G1800,AF37 Moss Point Prod Sec1800,,W,HHX,LAF37ALLX,HHX,3M1G,201201,0.00,116.60,-10.31,13.60,0.00,-244.59,2799.09,0.00,-944.88,10240.14,1674.78,0005,,L
LRIP9B,AF37ALLX-3M1G1800,AF37 Moss Point Prod Sec1800,,W,HHX,LAF37ALLX,HHX,3M1G,201202,0.00,42.10,15.47,0.00,0.00,366.88,1579.58,0.00,1417.33,5778.71,0.00,0005,,L
LRIP9B,AF37ALLX-3M1G1800,AF37 Moss Point Prod Sec1800,,W,HHX,LAF37ALLX,HHX,3M1G,201203,0.00,4.30,0.00,0.00,0.00,0.00,180.26,0.00,0.00,659.46,0.00,0005,,L
LRIP9B,AF37ALLX-3M1G2000,AF37 Moss Point Prod Sec2000,,W,HHX,LAF37ALLX,HHX,3M1G,201105,62.00,53.50,35.67,53.50,1470.64,846.09,892.91,5681.30,3268.58,3167.76,4770.50,0005,,L
LRIP9B,AF37ALLX-3M1G2000,AF37 Moss Point Prod Sec2000,,W,HHX,LAF37ALLX,HHX,3M1G,201106,589.40,451.90,413.77,451.90,13980.57,9814.67,7687.07,54008.97,37915.51,27271.25,39864.30,0005,,L
LRIP9B,AF37ALLX-3M1G2000,AF37 Moss Point Prod Sec2000,,W,HHX,LAF37ALLX,HHX,3M1G,201107,62.00,217.10,178.35,217.10,1470.64,4230.46,4107.13,5681.30,16342.89,14570.78,19154.81,0005,,L
LRIP9B,AF37ALLX-3M1G2000,AF37 Moss Point Prod Sec2000,,W,HHX,LAF37ALLX,HHX,3M1G,201108,0.00,76.70,78.47,76.70,0.00,1861.40,1531.37,0.00,7190.87,5432.81,6764.72,0005,,L
LRIP9B,AF37ALLX-3M1G2000,AF37 Moss Point Prod Sec2000,,W,HHX,LAF37ALLX,HHX,3M1G,201109,0.00,0.00,7.13,112.90,0.00,169.22,0.00,0.00,653.72,0.00,9957.46,0005,,L
LRIP9B,AF37ALLX-3M1G2005,AF37 Moss Point Prod Sec2005,,W,HHX,LAF37ALLX,HHX,3M1G,201103,164.80,193.10,107.86,193.10,3909.06,2558.34,5172.59,15101.25,9883.26,18350.69,17624.71,0005,,L
LRIP9B,AF37ALLX-3M1G2005,AF37 Moss Point Prod Sec2005,,W,HHX,LAF37ALLX,HHX,3M1G,201104,239.70,379.00,329.56,379.00,5685.68,7817.16,9684.38,21964.63,30198.84,34357.07,33794.77,0005,,L
LRIP9B,AF37ALLX-3M1G2005,AF37 Moss Point Prod Sec2005,,W,HHX,LAF37ALLX,HHX,3M1G,201105,194.70,205.30,161.78,205.30,4618.28,3837.52,5342.87,17841.10,14824.89,18954.78,18306.24,0005,,L
LRIP9B,AF37ALLX-3M1G2015,AF37 Moss Point Prod Sec2015,,W,HHX,LAF37ALLX,HHX,3M1G,201103,306.10,187.90,178.00,187.90,7260.69,4222.18,3716.44,28049.11,16310.88,13184.73,17509.42,0005,,L
LRIP9B,AF37ALLX-3M1G2015,AF37 Moss Point Prod Sec2015,,W,HHX,LAF37ALLX,HHX,3M1G,201104,445.30,552.00,433.70,552.00,10562.52,10287.43,11100.47,40804.54,39741.84,39380.90,49220.87,0005,,L
LRIP9B,AF37ALLX-3M1G2015,AF37 Moss Point Prod Sec2015,,W,HHX,LAF37ALLX,HHX,3M1G,201105,361.80,579.50,411.55,579.30,8581.90,9761.97,11737.55,33153.11,37711.90,41641.05,51655.17,0005,,L
LRIP9B,AF37ALLX-3M1G2015,AF37 Moss Point Prod Sec2015,,W,HHX,LAF37ALLX,HHX,3M1G,201106,0.00,170.90,89.95,170.90,0.00,2133.53,3639.56,0.00,8242.15,12911.99,15075.92,0005,,L
LRIP9B,AF37ALLX-3M1G2025,AF37 Moss Point Prod Sec2025,,W,HHX,LAF37ALLX,HHX,3M1G,201103,113.50,106.50,99.05,106.50,2692.22,2349.42,2920.53,10400.44,9076.15,10361.10,9776.26,0005,,L
LRIP9B,AF37ALLX-3M1G2025,AF37 Moss Point Prod Sec2025,,W,HHX,LAF37ALLX,HHX,3M1G,201104,165.10,143.00,198.10,143.00,3916.17,4698.84,3922.76,15128.74,18152.29,13916.69,12751.06,0005,,L
LRIP9B,AF37ALLX-3M1G2025,AF37 Moss Point Prod Sec2025,,W,HHX,LAF37ALLX,HHX,3M1G,201105,134.10,74.40,115.56,74.40,3180.85,2740.99,1838.88,12288.09,10588.84,6523.75,6634.12,0005,,L
LRIP9B,AF37ALLX-4A1G1100,AF37 Build PMC Sect1100,,W,HHX,LAF37ALLX,HHX,4A1G,201207,261.80,0.00,0.00,0.00,8657.73,0.00,0.00,32239.57,0.00,0.00,0.00,0005,,L
LRIP9B,AF37ALLX-4A1G1100,AF37 Build PMC Sect1100,,W,HHX,LAF37ALLX,HHX,4A1G,201208,785.30,0.00,0.00,0.00,25969.87,0.00,0.00,96706.41,0.00,0.00,0.00,0005,,L
LRIP9B,AF37ALLX-4A1G1100,AF37 Build PMC Sect1100,,W,HHX,LAF37ALLX,HHX,4A1G,201209,0.00,0.00,0.00,261.80,0.00,0.00,0.00,0.00,0.00,0.00,31232.71,0005,,L
LRIP9B,AF37ALLX-4A1G1100,AF37 Build PMC Sect1100,,W,HHX,LAF37ALLX,HHX,4A1G,201210,0.00,0.00,0.00,785.30,0.00,0.00,0.00,0.00,0.00,0.00,93686.20,0005,,L
LRIP9B,AF37ALLX-4A1G1400,AF37 Build PMC Sect1400,,W,HHX,LAF37ALLX,HHX,4A1G,201204,606.50,0.00,0.00,0.00,20056.96,0.00,0.00,74687.94,0.00,0.00,0.00,0005,,L
LRIP9B,AF37ALLX-4A1G1400,AF37 Build PMC Sect1400,,W,HHX,LAF37ALLX,HHX,4A1G,201205,808.70,0.00,0.00,200.00,26743.71,0.00,0.00,99588.02,0.00,0.00,23859.98,0005,,L
LRIP9B,AF37ALLX-4A1G1400,AF37 Build PMC Sect1400,,W,HHX,LAF37ALLX,HHX,4A1G,201206,960.60,0.00,0.00,606.50,31767.04,0.00,0.00,118293.87,0.00,0.00,72355.38,0005,,L
LRIP9B,AF37ALLX-4A1G1400,AF37 Build PMC Sect1400,,W,HHX,LAF37ALLX,HHX,4A1G,201207,555.20,0.00,0.00,808.70,18360.46,0.00,0.00,68370.56,0.00,0.00,96477.82,0005,,L
LRIP9B,AF37ALLX-4A1G1400,AF37 Build PMC Sect1400,,W,HHX,LAF37ALLX,HHX,4A1G,201208,0.00,0.00,0.00,760.60,0.00,0.00,0.00,0.00,0.00,0.00,90739.49,0005,,L
LRIP9B,AF37ALLX-4A1G1400,AF37 Build PMC Sect1400,,W,HHX,LAF37ALLX,HHX,4A1G,201209,0.00,0.00,0.00,555.20,0.00,0.00,0.00,0.00,0.00,0.00,66235.30,0005,,L
LRIP9B,AF37ALLX-4A1G1600,AF37 Build PMC Sect1600,,W,HHX,LAF37ALLX,HHX,4A1G,201112,0.00,201.90,168.45,0.00,0.00,5570.76,6285.80,0.00,20744.36,22300.00,0.00,0005,,L
